Tag_Tuple,Tag1_Count,Tag2_Count,Co-Occurency_Count,P1,P2,P12,P1*P2-P12,|d|/std1,|d|/std2,|d|/std1+std2
"('Locations - Buildings', 'Utilities for Players')",1693,947,49,0.011999,0.006712,0.000347,-0.000266462712,0.9192656599478634,1.2258256014766848,0.7354423445881375
"('Face models', 'Locations - World Map')",771,1159,32,0.005464,0.008214,0.000227,-0.000182118704,0.9279931352778366,0.7579211511937008,0.5870156589186448
"('Sexy/Skimpy', 'Magic - Potions')",1268,576,10,0.008987,0.004082,7.1e-05,-3.4315066000000007e-05,0.13658204275595454,0.20215866426840912,0.11317339916457633
"('Video', 'NPC Vendors')",253,973,25,0.001793,0.006896,0.000177,-0.00016463547199999998,1.4617690917050383,0.7472797831858565,0.6653755450890375
"('Environment - Other', 'Locations - Player-Owned')",1225,1952,182,0.008682,0.013835,0.00129,-0.00116988453,4.736771371858358,3.762135521374991,2.9459929131212523
"('Cheating', 'Creatures')",997,1103,31,0.007066,0.007817,0.00022,-0.000164765078,0.7388801045013521,0.702756762533816,0.5092157504451225
"('Related to Movies/TV/Other Games', 'Locations - Buildings')",1019,1693,65,0.007222,0.011999,0.000461,-0.000374343222,1.6606227052644278,1.2914409916342797,1.0194477567165479
"('Russian', ""Modder's Resource"")",581,1367,43,0.004118,0.009689,0.000305,-0.00026510069799999997,1.5549612493927525,1.0165796312166908,0.8508777903616781
"('For male characters', 'Environment - Water')",3578,301,35,0.025359,0.002133,0.000248,-0.00019390925300000002,0.46330388826048613,1.5787835304837705,0.44455727903075964
"('Audio - Sound FX', 'Environment - Other')",587,1225,69,0.00416,0.008682,0.000489,-0.00045288287999999994,2.643018889294603,1.833687518535495,1.506600999187691
"('Gameplay Effects/Changes', 'Humor, Joke or Just for Fun')",3718,1282,186,0.026351,0.009086,0.001318,-0.001078574814,2.529334833917142,4.26974303062653,2.1761627531731063
"('Spanish', 'Creatures')",806,1103,39,0.005712,0.007817,0.000276,-0.000231349296,1.1531181178336505,0.9867520729813724,0.7497229998347615
"('Audio - Voices', 'Guilds / Factions')",494,572,72,0.003501,0.004054,0.00051,-0.000495806946,3.153072303088314,2.930951625741311,2.146729986455364
"('Lighting', 'User Interface')",760,594,14,0.005386,0.00421,9.9e-05,-7.632494e-05,0.39170744402452345,0.44278954230011697,0.2933845687984139
"('Anime', 'Locations - Player-Owned')",715,1952,13,0.005068,0.013835,9.2e-05,-2.188422000000001e-05,0.11576356195802553,0.07037566469879301,0.060135341152619544
"('Audio - Sound FX', 'English')",587,12126,310,0.00416,0.085942,0.002197,-0.0018394812800000002,10.735190011032909,2.465253473119018,2.40271317424333
"('Official', 'Unbalanced')",244,934,27,0.001729,0.00662,0.000191,-0.00017955402,1.6234137526233883,0.8316952940535527,0.7402095964407736
"('Quests', 'Clothing')",843,1782,111,0.005975,0.01263,0.000787,-0.00071153575,3.4680466361421396,2.393375815562915,1.9698275574647923
"('Compilation', 'Faction: Companions')",406,281,26,0.002877,0.001992,0.000184,-0.000178269016,1.2502227037049507,1.501827321751845,0.9608566271891436
"('Gameplay Effects/Changes', 'Quests')",3718,843,190,0.026351,0.005975,0.001347,-0.0011895527750000001,2.789586064439941,5.797915986445232,2.51376106308543
"('Not Lore-Friendly', 'Plants / Foliage')",2051,452,17,0.014536,0.003204,0.00012,-7.3426656e-05,0.23044469931837572,0.4880453339306866,0.20838279469942272
"('Saved games', 'Locations - Dungeons')",974,764,15,0.006903,0.005415,0.000106,-6.8620255e-05,0.3113102124818158,0.3512270504186764,0.2329695832903862
"('Races - New', 'Items - Apparatus')",438,449,21,0.003104,0.003182,0.000149,-0.00013912307199999999,0.9394403026180922,0.9278909678559586,0.6601634203645345
"('Audio - Music', 'Hair')",429,398,19,0.003041,0.002821,0.000135,-0.000126421339,0.8624408890497789,0.895340217296919,0.6211429823848029
"('Animation - Modified', 'NPC Trainers')",364,264,16,0.00258,0.001871,0.000113,-0.00010817282,0.8009862749784622,0.9402508460553329,0.6097351835226404
"('Races - New', 'Not Safe For Work')",438,284,9,0.003104,0.002013,6.4e-05,-5.7751647999999996e-05,0.38997288439557704,0.4839894156816448,0.3036645466494997
"('Related to vampires', 'Clothing - Female')",680,1431,61,0.004819,0.010142,0.000432,-0.00038312570199999996,2.0781055320296145,1.4363121946581503,1.1815566207199857
"('Body models', 'Face models')",503,771,195,0.003565,0.005464,0.001382,-0.00136252084,8.587064233494399,6.942779398391675,5.398899401870314
"('Animation - New', 'Hearthfire')",269,967,12,0.001907,0.006854,8.5e-05,-7.1929422e-05,0.6193006431485403,0.327479247280686,0.2894967422863465
"('Body models', 'Quests')",503,843,30,0.003565,0.005975,0.000213,-0.000191699125,1.208152309714156,0.9343472982315245,0.7391055339758377
"('Gameplay Effects/Changes', 'Books')",3718,1045,195,0.026351,0.007406,0.001382,-0.001186844494,2.7832349524128284,5.199624178922366,2.4538132083439765
"('Solstheim', 'Races - New')",256,438,9,0.001814,0.003104,6.4e-05,-5.8369344e-05,0.5152479182476846,0.3941439288443798,0.31305296139917194
"('Companion Friendly', 'Hearthfire')",3345,967,240,0.023707,0.006854,0.001701,-0.001538512222,3.798642081123538,7.00451651610235,3.3392108511064937
"('Faction: Thieves Guild', 'Body models')",251,503,7,0.001779,0.003565,5e-05,-4.3657865000000005e-05,0.3891499513244023,0.2751465372465253,0.2246627470900998
"('Creatures - Rideable', 'Items - Leveled')",275,494,35,0.001949,0.003501,0.000248,-0.000241176551,2.05403862248596,1.533756453489593,1.2289474052278828
"('Chargen', 'Japanese')",565,417,14,0.004004,0.002955,9.9e-05,-8.716817999999999e-05,0.5184871038140328,0.6032226882512629,0.3932008811601381
"('Armor - Shields', 'Dawnguard')",1628,1800,205,0.011538,0.012757,0.001453,-0.0013058097340000001,4.592936670764367,4.370683961130194,3.166196997789841
"('NPC Vendors', 'Hearthfire')",973,967,106,0.006896,0.006854,0.000751,-0.000703734816,3.194249661584587,3.203953840041869,2.262098736125729
"('Other languages', 'Items - Furniture')",619,706,27,0.004387,0.005004,0.000191,-0.000169047452,0.9608051993488788,0.8999018055479164,0.6568027449582343
"('Classes component', 'Humor, Joke or Just for Fun')",169,1282,14,0.001198,0.009086,9.9e-05,-8.8114972e-05,0.9568357840126832,0.3488198340137134,0.32772172601789235
"('Related to horses', 'Dragonborn')",379,1519,24,0.002686,0.010766,0.00017,-0.00014108252400000002,1.0239059593254793,0.5135140464051381,0.45902065215060006
"('Companion Friendly', 'Tutorials for Modders')",3345,221,25,0.023707,0.001566,0.000177,-0.000139874838,0.34535601220406664,1.3287395094654686,0.3342504427733944
"('Faction: Companions', 'Weapons')",281,3646,45,0.001992,0.025841,0.000319,-0.000267524728,2.253762065723361,0.6333593139027243,0.6097399762880978
"('Compilation', 'Not Safe For Work')",406,284,9,0.002877,0.002013,6.4e-05,-5.8208599e-05,0.40822411910691925,0.48781890722247745,0.31306658788928915
"('Japanese', 'Magic - Potions')",417,576,13,0.002955,0.004082,9.2e-05,-7.993769e-05,0.5531861311592843,0.4709329900488072,0.35859041531421776
"('Body models', 'Japanese')",503,417,15,0.003565,0.002955,0.000106,-9.5465425e-05,0.6016551912357113,0.6606414210271377,0.4448293121845475
"(""Modder's Resource"", 'Utilities for Modders')",1367,478,256,0.009689,0.003388,0.001814,-0.001781173668,6.830253123469032,11.514029058314819,5.874414066801154
"('New models', ""Modder's Resource"")",2261,1367,325,0.016025,0.009689,0.002303,-0.0021477337749999997,6.424586895217462,8.235898379042107,5.065626738016101
"('Compilation', 'Quests')",406,843,35,0.002877,0.005975,0.000248,-0.00023080992500000002,1.6186986103936138,1.1249745132053723,0.9237853920287519
"('Scripted Events', 'German')",755,1083,60,0.005351,0.007676,0.000425,-0.000383925724,1.9767448828007472,1.652375675933526,1.2677837638745857
"('For female characters', 'Face models')",4508,771,296,0.03195,0.005464,0.002098,-0.0019234252,4.108154684679964,9.800889983383584,3.788778508029606
"('Locations - Dungeons', 'Plants / Foliage')",764,452,91,0.005415,0.003204,0.000645,-0.0006276503399999999,3.2125759021513307,4.171806758801721,2.545334208589066
"('Lighting', 'French')",760,748,40,0.005386,0.005301,0.000283,-0.000254448814,1.3058574899241504,1.3162291360240446,0.9270258604523942
"('Hair', 'Books')",398,1045,22,0.002821,0.007406,0.000156,-0.000135107674,0.956858511027488,0.591913373689511,0.5033839625467287
"('Related to vampires', 'Video')",680,253,22,0.004819,0.001793,0.000156,-0.000147359533,0.7992903089665349,1.3083791001461011,0.6820836105538237
"('Animation - New', 'Saved games')",269,974,8,0.001907,0.006903,5.7e-05,-4.3835979e-05,0.3774206608770734,0.19887113414018084,0.17594073439740257
"('Scripted Events', 'Anime')",755,715,12,0.005351,0.005068,8.5e-05,-5.788113200000001e-05,0.298016580654321,0.3061807096840853,0.21355750259413991
"('Saved games', 'English')",974,12126,269,0.006903,0.085942,0.001907,-0.001313742374,5.960068460781807,1.7606637183538627,1.688528129363805
"('Italian', 'Items - Furniture')",723,706,30,0.005124,0.005004,0.000213,-0.000187359504,0.9856948836238705,0.9973835981636804,0.7010875842015013
"('Compilation', 'Environment - Water')",406,301,31,0.002877,0.002133,0.00022,-0.000213863359,1.4998502426938987,1.741247226418525,1.136396782252847
"('Faction: Thieves Guild', 'Unrealistic')",251,1027,5,0.001779,0.007279,3.5e-05,-2.2050658999999997e-05,0.19655136311684024,0.09743790124434618,0.08729944192044367
"('Official', 'Clothing - Male')",244,1051,30,0.001729,0.007449,0.000213,-0.000200120679,1.8093644601938206,0.8742232994122756,0.7871576476418373
"('Sexy/Skimpy', 'Items - Furniture')",1268,706,8,0.008987,0.005004,5.7e-05,-1.2029052000000005e-05,0.047878459408400985,0.06403507113393096,0.038345220646667004
"('New models', 'Races - Modified')",2261,595,110,0.016025,0.004217,0.00078,-0.000712422575,2.1310931515253,4.129612771717482,1.8937931815048783
"('Non-Playable Resource', 'Tutorials for Players')",301,204,30,0.002133,0.001446,0.000213,-0.000209915682,1.7091057616103986,2.075060540436973,1.3192379137136703
"('Companion Friendly', 'Locations - Player-Owned')",3345,1952,665,0.023707,0.013835,0.004713,-0.0043850136550000005,10.82675662760145,14.101405061908018,8.587570257576761
"('Russian', 'Plants / Foliage')",581,452,23,0.004118,0.003204,0.000163,-0.000149805928,0.8786940763517748,0.9957158358887594,0.6588382685936043
"('Official', 'Clothing - Female')",244,1431,31,0.001729,0.010142,0.00022,-0.00020246448200000002,1.8305556427896765,0.759025570364229,0.7011418933277848
"('Fair and balanced', 'Translation')",7082,2103,171,0.050193,0.014905,0.001212,-0.0004638733349999999,0.7980240144711125,1.4379711500754786,0.6977732916261621
"('Compilation', 'Environment - Sky')",406,435,32,0.002877,0.003083,0.000227,-0.00021813020899999998,1.5297741905733409,1.477935102173035,1.062912067659185
"('Humor, Joke or Just for Fun', 'Locations - Buildings')",1282,1693,82,0.009086,0.011999,0.000581,-0.00047197708600000003,1.8684108393837562,1.628266575032305,1.2275396150322526
"('English', 'Creatures')",12126,1103,711,0.085942,0.007817,0.005039,-0.0043671913860000005,5.85286398354212,18.626964627728512,5.583709054726336
"('Related to horses', 'Classes component')",379,169,22,0.002686,0.001198,0.000156,-0.000152782172,1.108816116654465,1.659053461752001,0.9218770739737343
"('Fair and balanced', 'Locations - Buildings')",7082,1693,700,0.050193,0.011999,0.004961,-0.004358734193,7.49854388312785,15.037130840526244,6.710471658422734
"('Polish', 'Clothing')",544,1782,26,0.003856,0.01263,0.000184,-0.00013529872,0.8200114669549041,0.4551010744359906,0.3979248188125508
"('Compilation', 'Tutorials for Modders')",406,221,15,0.002877,0.001566,0.000106,-0.000101494618,0.7117943351830761,0.9641470250332309,0.5726452937562893
"('Compilation', 'Not Lore-Friendly')",406,2051,44,0.002877,0.014536,0.000312,-0.000270179928,1.8948053209143696,0.8479418192464109,0.7739762990254742
"('ENB Preset', 'Quests')",76,843,1,0.000539,0.005975,7e-06,-3.779475e-06,0.061165985894506086,0.018421274770991217,0.01763869782690692
"('Body models', 'Environment - Water')",503,301,23,0.003565,0.002133,0.000163,-0.000155395855,0.9793569018025309,1.265212530004662,0.7744488593231236
"('Related to horses', 'English')",379,12126,211,0.002686,0.085942,0.001495,-0.001264159788,9.174635552117245,1.6942136578548932,1.6660454234480755
"('Polish', 'Clothing - Female')",544,1431,27,0.003856,0.010142,0.000191,-0.00015189244800000001,0.9205818732346581,0.569434455062686,0.4842760809790073
"('Translation', 'Utilities for Players')",2103,947,19,0.014905,0.006712,0.000135,-3.495764e-05,0.10836595682897911,0.16081788614087744,0.08986717990533014
"('Birthsigns', 'Utilities for Players')",59,947,10,0.000418,0.006712,7.1e-05,-6.8194384e-05,1.2531615705175565,0.3137190234111706,0.304327649692603
"('Animation - Modified', 'Locations - World Map')",364,1159,23,0.00258,0.008214,0.000163,-0.00014180788,1.050043491181914,0.5901600950220808,0.5144715221392284
"('Official', 'Tutorials for Players')",244,204,13,0.001729,0.001446,9.2e-05,-8.9499866e-05,0.8092011157553052,0.8847249454711852,0.5971096232556249
"('Races - New', 'Italian')",438,723,6,0.003104,0.005124,4.3e-05,-2.7095104000000002e-05,0.18296197988805685,0.14254684077332244,0.11244722745402103
"('Gameplay Effects/Changes', 'Environment - Water')",3718,301,103,0.026351,0.002133,0.00073,-0.0006737933169999999,1.5800933652699545,5.485936206611194,1.5183668854030279
"('Unbalanced', 'New models')",934,2261,67,0.00662,0.016025,0.000475,-0.0003689145,1.708814169452287,1.1035461143947893,0.9270377762867795
"('Anime', 'Clothing - Female')",715,1431,85,0.005068,0.010142,0.000602,-0.000550600344,2.9125761410164097,2.064163235047521,1.684110819547698
"('Races - New', 'Dragonborn')",438,1519,35,0.003104,0.010766,0.000248,-0.000214582336,1.4489853607339636,0.7810396392286469,0.6875209948153117
"('ENB Preset', 'Faction: Thieves Guild')",76,251,1,0.000539,0.001779,7e-06,-6.041119e-06,0.09776781154552755,0.053848285178281656,0.04716723543814808
"('Magic - Potions', 'Tutorials for Players')",576,204,11,0.004082,0.001446,7.8e-05,-7.2097428e-05,0.42474403929946675,0.7126981961728601,0.3648627164958323
"('Faction: Dark Brotherhood', 'Races - New')",233,438,9,0.001651,0.003104,6.4e-05,-5.8875296e-05,0.5447210838126071,0.39756041248837404,0.32112850971779444
"('Locations - Dungeons', 'User Interface')",764,594,12,0.005415,0.00421,8.5e-05,-6.220285e-05,0.3183800983125954,0.3608620128789205,0.23874249568095068
"('Solstheim', 'Japanese')",256,417,8,0.001814,0.002955,5.7e-05,-5.163963e-05,0.45584222869766505,0.35735742594259245,0.2812376049008648
"('For female characters', 'Environment - Water')",4508,301,36,0.03195,0.002133,0.000255,-0.00018685065000000002,0.3990856380237695,1.5213133170091029,0.38602412806513225
"('Audio - Music', 'Clothing')",429,1782,45,0.003041,0.01263,0.000319,-0.00028059217,1.9141876084322025,0.9438211835657139,0.8465140988685039
"('Lighting', 'Not Lore-Friendly')",760,2051,24,0.005386,0.014536,0.00017,-9.1709104e-05,0.4706605563216847,0.2878229521447585,0.24554834188687577
"('Anime', 'Magic - Enchantments')",715,1012,16,0.005068,0.007172,0.000113,-7.6652304e-05,0.4054768112973368,0.34121167008715314,0.2610735374257753
"('Races - New', 'Clothing - Female')",438,1431,42,0.003104,0.010142,0.000298,-0.000266519232,1.7996936407759998,0.9991624707875244,0.8735626214038031
"('Japanese', 'Locations - Player-Owned')",417,1952,29,0.002955,0.013835,0.000206,-0.00016511757499999998,1.142649387299695,0.5309880404272028,0.4815348717647777
"('Lighting', 'Czech')",760,195,17,0.005386,0.001382,0.00012,-0.000112556548,0.5776517836149441,1.1380801817469122,0.5150989803053551
"('Items - Clutter', 'Weapons')",1230,3646,298,0.008718,0.025841,0.002112,-0.0018867181620000001,7.623524486790156,4.466766603392749,3.85395474041053
"('Creatures - Rideable', 'NPC Trainers')",275,264,28,0.001949,0.001871,0.000198,-0.000194353421,1.6552580733533826,1.6893427436670165,1.1823107572427287
"('Audio - Sound FX', 'Items - Clutter')",587,1230,66,0.00416,0.008718,0.000468,-0.00043173312,2.519589151380802,1.7444725335072664,1.4342539762684983
"('Guilds / Factions', 'Dawnguard')",572,1800,73,0.004054,0.012757,0.000517,-0.000465283122,2.750510725712771,1.5573520596148223,1.355199304526495
"('New Lands', 'New textures')",460,4507,118,0.00326,0.031943,0.000836,-0.00073186582,4.822669863748427,1.5633238781460932,1.487140390247486
"('Creatures', 'Items - Ingredients')",1103,748,120,0.007817,0.005301,0.00085,-0.000808562083,3.448682686003879,4.182581774300948,2.6608296801704854
"('Solstheim', 'Non-Playable Resource')",256,301,3,0.001814,0.002133,2.1e-05,-1.7130738e-05,0.15121939853472577,0.13947620652962076,0.10252507366388679
"('Polish', 'Magic - Enchantments')",544,1012,24,0.003856,0.007172,0.00017,-0.000142344768,0.8627157893366286,0.6336364790476272,0.5106913359906345
"('For male characters', 'Locations - Dungeons')",3578,764,120,0.025359,0.005415,0.00085,-0.000712681015,1.7027959224768392,3.6477983182638782,1.5429655142815082
"('Guilds / Factions', 'Items - Apparatus')",572,449,48,0.004054,0.003182,0.00034,-0.000327100172,1.9336453202970303,2.1816172603127293,1.4470576040693557
"('Classes component', 'Races - New')",169,438,39,0.001198,0.003104,0.000276,-0.000272281408,2.9566892956143396,1.83860322124572,1.5613421562161085
"('Lore-Friendly', 'English')",8619,12126,5625,0.061087,0.085942,0.039867,-0.034617061046,54.29488668561638,46.3934212871275,35.271029894753454
"('German', 'Weapons')",1083,3646,138,0.007676,0.025841,0.000978,-0.0007796444839999999,3.3555073304682885,1.8457923466210697,1.6172590255388297
"('Solstheim', 'Fair and balanced')",256,7082,120,0.001814,0.050193,0.00085,-0.000758949898,6.699533148750011,1.3056586759495488,1.281548027950223
"('Environment - Weather', 'Clothing - Female')",342,1431,22,0.002424,0.010142,0.000156,-0.000131415792,1.0038390010579836,0.49266886464395704,0.4422746357460257
"('Races - Modified', 'Armor - Shields')",595,1628,52,0.004217,0.011538,0.000369,-0.00032034425400000004,1.8569003412963285,1.1267498113666647,0.9632821367467704
"('Books', 'Locations - Player-Owned')",1045,1952,248,0.007406,0.013835,0.001758,-0.00165553799,7.252993467506902,5.323908573408313,4.291801941730788
"('Translation', 'Clothing - Male')",2103,1051,27,0.014905,0.007449,0.000191,-7.997265500000001e-05,0.24790899154602086,0.3493589901164568,0.20217788902912942
"('Compilation', 'Hair')",406,398,32,0.002877,0.002821,0.000227,-0.000218883983,1.5350605010573932,1.5501784307318176,1.0907573992864572
"('Official', 'Magic - Enchantments')",244,1012,32,0.001729,0.007172,0.000227,-0.000214599612,1.9402738041088863,0.9552732036674992,0.8570323437785055
"('Faction: Thieves Guild', 'French')",251,748,11,0.001779,0.005301,7.8e-05,-6.856952099999999e-05,0.6112031763231567,0.3547008137495684,0.3067830420080459
"('Replacer', 'Creatures - Rideable')",3268,275,36,0.023162,0.001949,0.000255,-0.00020985726200000002,0.5240593969510393,1.787300297520032,0.5028875048954369
"('Spanish', 'Dawnguard')",806,1800,46,0.005712,0.012757,0.000326,-0.00025313201600000003,1.261690088969873,0.8472597604175554,0.7033807079190687
"('Companions', 'Spanish')",2791,806,61,0.019781,0.005712,0.000432,-0.000319010928,0.8605491752931527,1.5900514383399122,0.7568191805480857
"('Russian', 'Books')",581,1045,30,0.004118,0.007406,0.000213,-0.000182502092,1.0704750426312009,0.7995506530673715,0.6405887764528229
"('Performance Optimization', 'Related to horses')",604,379,29,0.004281,0.002686,0.000206,-0.000194501234,1.11901823051786,1.4115920735069887,0.8769055302283002
"('Classes component', 'Video')",169,253,14,0.001198,0.001793,9.9e-05,-9.685198599999999e-05,1.0517105533154503,0.8599315681194699,0.6657236621118112
"('Companion Friendly', 'SKSE (Skyrim Script Extender)')",3345,1199,149,0.023707,0.008498,0.001056,-0.0008545379140000001,2.1098848833427906,3.4968901315558045,1.8065276578868787
"('Books', 'Items - Ingredients')",1045,748,219,0.007406,0.005301,0.001552,-0.001512740794,6.627391919235391,7.825202550619659,5.0573262137308355
"('Animation - Modified', 'Polish')",364,544,15,0.00258,0.003856,0.000106,-9.605152e-05,0.711231797514563,0.5821440721571373,0.45048413424517514
"('Birthsigns', 'Leveled Lists')",59,516,14,0.000418,0.003657,9.9e-05,-9.7471374e-05,1.7911647991767783,0.6065491283064833,0.5745029426757419
"('Environment - Sky', 'Locations - Caverns')",435,441,30,0.003083,0.003126,0.000213,-0.000203362542,1.377877189348579,1.3683971229652148,0.9709372397188153
"('Locations - Caverns', 'Weapons')",441,3646,141,0.003126,0.025841,0.000999,-0.0009182210340000001,6.178576491101024,2.1738694903197513,2.0506457251247348
"('Unrealistic', 'English')",1027,12126,489,0.007279,0.085942,0.003466,-0.002840428182,12.551341920863852,3.8067119882952203,3.6428523538429207
"('Other languages', 'Items - Apparatus')",619,449,19,0.004387,0.003182,0.000135,-0.00012104056600000001,0.6879512454581754,0.8072884412412419,0.523614622980345
"('New Lands', 'Locations - Player-Owned')",460,1952,189,0.00326,0.013835,0.00134,-0.0012948979,8.532800560300963,4.164155744621977,3.742298237910911
"('Unbalanced', 'New textures')",934,4507,72,0.00662,0.031943,0.00051,-0.00029853734000000003,1.382826743602095,0.6376996156757516,0.5790894700322184
"('Audio - Voices', 'Locations - World Map')",494,1159,94,0.003501,0.008214,0.000666,-0.000637242786,4.0525301129593965,2.652005397287481,2.219077382583667
"('Solstheim', 'Guilds / Factions')",256,572,19,0.001814,0.004054,0.000135,-0.000127646044,1.1267791264461076,0.7545767222495646,0.626973662514682
"('For male characters', 'NPCs')",3578,3220,430,0.025359,0.022822,0.003048,-0.002469256902,5.89975107485274,6.21095521054155,4.27754190980679
"('Items - Leveled', 'Non-Playable Resource')",494,301,9,0.003501,0.002133,6.4e-05,-5.6532367e-05,0.359516223106168,0.4602790665119224,0.2833304795261723
"('Related to vampires', 'Anime')",680,715,16,0.004819,0.005068,0.000113,-8.857730799999999e-05,0.4804506531568875,0.4685579235966877,0.33544616865757276
"('Humor, Joke or Just for Fun', 'Translation')",1282,2103,24,0.009086,0.014905,0.00017,-3.457317000000001e-05,0.13686445273713416,0.10717412982286437,0.08438136238300947
"('Related to Movies/TV/Other Games', 'French')",1019,748,20,0.007222,0.005301,0.000142,-0.000103716178,0.4600949876155282,0.5365096940898142,0.34925631404105173
"('Solstheim', 'Italian')",256,723,11,0.001814,0.005124,7.8e-05,-6.8705064e-05,0.6064851645253019,0.3614560703782103,0.3104946521719339
"('Polish', 'Items - Apparatus')",544,449,19,0.003856,0.003182,0.000135,-0.000122730208,0.7438368811010223,0.8185576256272081,0.5504972738600997
"('Related to vampires', 'Environment - Sky')",680,435,18,0.004819,0.003083,0.000128,-0.000113143023,0.6136971254589804,0.7665973733040848,0.4790891131691088
"('Not Safe For Work', 'Locations - Buildings')",284,1693,12,0.002013,0.011999,8.5e-05,-6.084601300000001e-05,0.5099218342380076,0.20991173540124172,0.19410829916688785
"('New models', 'Quests')",2261,843,141,0.016025,0.005975,0.000999,-0.0009032506250000001,2.7019233929363446,4.402470700347151,2.3028157458450855
"('For male characters', 'Non-Playable Resource')",3578,301,17,0.025359,0.002133,0.00012,-6.5909253e-05,0.15747579197390907,0.5366244340226922,0.15110386803784928
"('Plants / Foliage', 'Dawnguard')",452,1800,63,0.003204,0.012757,0.000447,-0.000406126572,2.699403585121254,1.3593487996078815,1.2140980180124854
"('Clothing - Female', 'Locations - Dungeons')",1431,764,81,0.010142,0.005415,0.000574,-0.00051908107,1.9459996209212844,2.656873151291415,1.569932515488923
"('Humor, Joke or Just for Fun', 'Tutorials for Players')",1282,204,12,0.009086,0.001446,8.5e-05,-7.186164400000001e-05,0.2844779515112661,0.7103674218838465,0.26408869564001203
"('Items - Apparatus', 'Magic - Spells')",449,2019,101,0.003182,0.01431,0.000716,-0.0006704655799999999,4.471716639065494,2.1205196778727764,1.9160061159720263
"('Video', 'Hearthfire')",253,967,7,0.001793,0.006854,5e-05,-3.7710778e-05,0.3348272947190284,0.17168909259147186,0.15277514153157123
"('Locations - Caverns', 'Utilities for Players')",441,947,25,0.003126,0.006712,0.000177,-0.000156018288,1.0498244874867777,0.7177409938279192,0.5925041008034504
"('Compilation', 'Leveled Lists')",406,516,57,0.002877,0.003657,0.000404,-0.000393478811,2.759515668942882,2.448557150934607,1.831505898340153
"('Animation - Modified', 'Other languages')",364,619,22,0.00258,0.004387,0.000156,-0.00014468154,1.0713220546783138,0.8223180783689231,0.6523112249622777
"('Related to horses', 'User Interface')",379,594,11,0.002686,0.00421,7.8e-05,-6.669194e-05,0.48401653776039116,0.38690490405504235,0.302215859362357
"('Compilation', 'Replacer')",406,3268,99,0.002877,0.023162,0.000702,-0.0006353629260000001,4.455878946331362,1.5866399316913218,1.4947088548301604
"('Audio - Music', 'Video')",429,253,33,0.003041,0.001793,0.000234,-0.00022854748699999998,1.559141039301702,2.029232512440934,1.2363444659292075
"('Nudity', 'Locations - Caverns')",336,441,6,0.002381,0.003126,4.3e-05,-3.5556994e-05,0.2740430527489011,0.23925786829951903,0.18023246599681272
"('Sexy/Skimpy', 'Clothing - Female')",1268,1431,327,0.008987,0.010142,0.002318,-0.002226853846,8.863402658343531,8.348323586839923,6.077093780539215
"('Czech', 'Locations - Dungeons')",195,764,15,0.001382,0.005415,0.000106,-9.851647000000001e-05,0.9961183429565043,0.5042483327373241,0.4498897596421963
"('Animation - Modified', 'Face models')",364,771,30,0.00258,0.005464,0.000213,-0.00019890288,1.4728143070846085,1.0135175749273468,0.8349274256157803
"('Fair and balanced', 'Unbalanced')",7082,934,107,0.050193,0.00662,0.000758,-0.00042572233999999996,0.7323909894860327,1.9719484239420897,0.6865671631337119
"('Magic - Potions', 'Dragonborn')",576,1519,92,0.004082,0.010766,0.000652,-0.000608053188,3.582193905447474,2.213200077136585,1.8828290722042629
"('New Lands', 'User Interface')",460,594,10,0.00326,0.00421,7.1e-05,-5.7275400000000004e-05,0.37741938203117154,0.3322760312822535,0.24939593608525987
"('Unbalanced', 'Anime')",934,715,38,0.00662,0.005068,0.000269,-0.00023544984,1.0906050664510987,1.245487028591706,0.82050144283809
"('Compilation', 'Plants / Foliage')",406,452,28,0.002877,0.003204,0.000198,-0.00018878209199999998,1.3239522086738658,1.2547789065904567,0.9107354919185701
"('French', 'Dragonborn')",748,1519,40,0.005301,0.010766,0.000283,-0.00022592943399999998,1.1687022589785834,0.8223409573772763,0.6725371498368602
"('Czech', 'Magic - Spells')",195,2019,15,0.001382,0.01431,0.000106,-8.622358e-05,0.8718226468465382,0.2727042275408644,0.26026864736103494
"('English', 'Utilities for Modders')",12126,478,255,0.085942,0.003388,0.001807,-0.001515828504,2.0314974252626286,9.798760085014845,1.9891969911789649
"('Faction: College of Winterhold', 'Poses')",221,122,9,0.001566,0.000865,6.4e-05,-6.264541e-05,0.5950993941716891,0.8004328940397842,0.4775717911567526
"('For male characters', 'Magic - Spells')",3578,2019,170,0.025359,0.01431,0.001205,-0.0008421127099999999,2.012044741859611,2.6633978325058396,1.6054318099970524
"('Clothing - Male', 'Locations - World Map')",1051,1159,93,0.007449,0.008214,0.000659,-0.000597813914,2.6115384724016772,2.487914749813353,1.8013401468428147
"('Environment - Water', 'Utilities for Modders')",301,478,20,0.002133,0.003388,0.000142,-0.00013477339600000002,1.0973071922058681,0.8712147645738554,0.6823110987490513
"('Gameplay Effects/Changes', 'Polish')",3718,544,112,0.026351,0.003856,0.000794,-0.000692390544,1.6237051884414202,4.196404708715234,1.514301840162626
"('Cheating', 'Clothing - Male')",997,1051,45,0.007066,0.007449,0.000319,-0.000266365366,1.1945011154950014,1.163611927949127,0.8335043007312304
"('Faction: Dark Brotherhood', 'Utilities for Players')",233,947,6,0.001651,0.006712,4.3e-05,-3.1918488e-05,0.2953135620247191,0.14683667916292298,0.13148044498832645
