Tag_Tuple,Tag1_Count,Tag2_Count,Co-Occurency_Count,P1,P2,P12,P1*P2-P12,|d|/std1,|d|/std2,|d|/std1+std2
"('Unbalanced', 'New textures')",69,2621,10,0.001081,0.041061,0.000157,-0.000112613059,0.8658247534959634,0.14338302212999224,0.14145646944054638
"('Performance Optimization', 'Cheating')",162,396,10,0.002538,0.006204,0.000157,-0.00014125424799999998,0.7092947654919854,0.4545024479559947,0.3826786975048615
"('Audio - Sound FX', 'Sexy/Skimpy')",190,267,4,0.002977,0.004183,6.3e-05,-5.0547209e-05,0.23440906409606407,0.19787125415536183,0.1512031409488922
"('Italian', 'Russian')",81,228,45,0.001269,0.003572,0.000705,-0.000700467132,4.971093268659624,2.966390360527027,2.5473285510952945
"('Chargen', 'Lore-Friendly')",108,1738,24,0.001692,0.027228,0.000376,-0.00032993022399999995,2.028191101163463,0.5121862628078627,0.4965962170651095
"('Chargen', 'For female characters')",108,1825,14,0.001692,0.028591,0.000219,-0.00017062402800000002,1.048882794182159,0.2586685819145572,0.25114422989191343
"('NPC Vendors', 'Plants / Foliage')",546,226,53,0.008554,0.003541,0.00083,-0.000799710286,2.1939804462028785,3.4014119067853508,1.843712646452465
"('Gameplay Effects/Changes', 'User Interface')",1345,226,40,0.021071,0.003541,0.000627,-0.0005523875889999999,0.9717285609080969,2.349472997006134,0.8979566144242356
"('Environment - Other', 'Locations - Player-Owned')",346,1130,50,0.00542,0.017703,0.000783,-0.00068704974,2.364220079363896,1.3163232799317892,1.1500808662274824
"('For female characters', 'NPC Trainers')",1825,173,60,0.028591,0.00271,0.00094,-0.00086251839,1.3075907973320555,4.191719490481502,1.2482658993818139
"('Translation', 'Locations - Dungeons')",32,477,4,0.000501,0.007473,6.3e-05,-5.9256027e-05,0.6690240201774761,0.17383334993397154,0.16824674065367812
"('Races - Modified', 'Items - Clutter')",253,621,10,0.003964,0.009729,0.000157,-0.000118434244,0.4762030553368814,0.30484942908598983,0.25674649934419935
"('EC/HGEC Bodybase', 'Races - Modified')",878,253,36,0.013755,0.003964,0.000564,-0.00050947518,1.1051457372139748,2.0485091907565827,0.9726319017803208
"('Audio - Music', 'Sexy/Skimpy')",203,267,1,0.00318,0.004183,1.6e-05,-2.6980599999999994e-06,0.012107344444053654,0.010561780295058732,0.007959013139436534
"('Audio - Sound FX', 'Plants / Foliage')",190,226,20,0.002977,0.003541,0.000313,-0.00030245844300000004,1.4026293825952438,1.2864480641780298,0.9480732972939856
"('Russian', 'Creatures - Rideable')",228,148,3,0.003572,0.002319,4.7e-05,-3.8716531999999995e-05,0.1639596521679995,0.20336183395530158,0.12764115867046355
"('Compilation', 'Non-Playable Resource')",192,237,6,0.003008,0.003713,9.4e-05,-8.283129599999999e-05,0.38214565835175585,0.34407964080483494,0.2557029528993591
"('Italian', 'Non-Playable Resource')",81,237,1,0.001269,0.003713,1.6e-05,-1.1288203e-05,0.08011041115996771,0.04689098228732363,0.040468238594426706
"('Companions', 'Classes component')",705,117,14,0.011045,0.001833,0.000219,-0.00019875451500000002,0.48046870310605394,1.1739602519019354,0.44466816827458977
"('Robert Female Bodybase', 'Armor - Shields')",129,780,8,0.002021,0.01222,0.000125,-0.00010030338,0.564275164354105,0.23065829466402007,0.21350914727832793
"('Items - Leveled', ""Modder's Resource"")",166,1338,15,0.002601,0.020961,0.000235,-0.000180480439,0.8952508136385795,0.31830493325646386,0.29991226796007914
"('Items - Clutter', 'Weapons')",621,1765,168,0.009729,0.027651,0.002632,-0.002362983421,6.082313041416544,3.6409389220192905,3.1239922312700643
"('Performance Optimization', 'Items - Clutter')",162,621,18,0.002538,0.009729,0.000282,-0.00025730779800000003,1.292046623912289,0.6623095877546464,0.5893861983147787
"('New Lands', 'Italian')",325,81,3,0.005091,0.001269,4.7e-05,-4.0539521e-05,0.14391451905653008,0.287701921691003,0.128709683357217
"('Quests', 'Races - New')",636,515,28,0.009964,0.008068,0.000439,-0.000358610448,0.9122204661099833,1.0127873522910116,0.6778111938689404
"('Leveled Lists', 'Shivering Isles')",150,708,33,0.00235,0.011092,0.000517,-0.0004909338,2.56164606898421,1.1842933320432407,1.0749714617915656
"('Audio - Music', 'Creatures')",203,461,24,0.00318,0.007222,0.000376,-0.00035303403999999996,1.5842141104185288,1.0533701184660627,0.8771648151440242
"('Translation', 'Locations - Caverns')",32,284,1,0.000501,0.004449,1.6e-05,-1.3771050999999999e-05,0.15548062144107386,0.05227852831959312,0.049552414130965214
"('Face models', 'Japanese')",258,167,4,0.004042,0.002616,6.3e-05,-5.2426128e-05,0.20876050691714326,0.2593086124095609,0.16261195715908663
"('For male characters', 'Items - Clutter')",1242,621,114,0.019457,0.009729,0.001786,-0.001596702847,2.9205998893510823,4.109908881825805,2.3807060012356756
"('Poses', 'Saved games')",49,481,1,0.000768,0.007535,1.6e-05,-1.021312e-05,0.09314593014761131,0.02983859930296121,0.028416176076043034
"('Not Lore-Friendly', 'Magic - Spells')",262,614,7,0.004105,0.009619,0.00011,-7.051400499999999e-05,0.27863216625394327,0.182527579963335,0.15268338693129296
"('Fair and balanced', 'Unrealistic')",449,81,7,0.007034,0.001269,0.00011,-0.000101073854,0.30555520129478536,0.7173035425977499,0.28111288047601435
"('Companion Friendly', 'Locations - Caverns')",368,284,17,0.005765,0.004449,0.000266,-0.000240351515,0.8020877995709519,0.9124375099318572,0.602418749605028
"('Robert Male Bodybase', 'Locations - World Map')",223,522,6,0.003494,0.008178,9.4e-05,-6.542606799999999e-05,0.2801358156896363,0.1835395341026241,0.15352311435510016
"('Companion Friendly', 'Lighting')",368,159,8,0.005765,0.002491,0.000125,-0.000110639385,0.36921964423870335,0.5607686211829812,0.3083784148252501
"('ENB Preset', 'Lore-Friendly')",8,1738,1,0.000125,0.027228,1.6e-05,-1.2596499999999999e-05,0.2846697078399038,0.01955490521977533,0.019508930303073324
"('Official', 'New textures')",43,2621,4,0.000674,0.041061,6.3e-05,-3.5324886e-05,0.3438875502230591,0.04497692324544219,0.04459710328481242
"('Compilation', 'For female characters')",192,1825,55,0.003008,0.028591,0.000862,-0.0007759982720000001,3.5801005761549956,1.1764250026167875,1.117631266754095
"('Animation - Modified', 'Guilds / Factions')",148,247,7,0.002319,0.00387,0.00011,-0.00010102547000000001,0.5306447606256756,0.41108971677415423,0.32497893030704633
"('Humor, Joke or Just for Fun', 'Not Safe For Work')",256,35,2,0.004011,0.000548,3.1e-05,-2.8801972000000003e-05,0.11512982589606506,0.3109354219465165,0.10796640687626365
"('Related to vampires', 'Translation')",250,32,3,0.003917,0.000501,4.7e-05,-4.5037583e-05,0.18216701906149768,0.5084921545235686,0.17149412640691006
"('Anime', 'Magic - Potions')",88,230,1,0.001379,0.003603,1.6e-05,-1.1031463e-05,0.07510517429819182,0.04651617567438192,0.039545780794833965
"('Animation - New', 'Races - Modified')",206,253,7,0.003227,0.003964,0.00011,-9.720817200000001e-05,0.433036383257393,0.390856790626477,0.29014677561726426
"('Poses', 'Polish')",49,53,2,0.000768,0.00083,3.1e-05,-3.036256e-05,0.276913312764626,0.2663783183735165,0.19197428376292638
"('Sexy/Skimpy', 'COBL (Common Oblivion)')",267,118,2,0.004183,0.001849,3.1e-05,-2.3265633e-05,0.09107525561754305,0.13682565015358159,0.07581544896878012
"('EC/HGEC Bodybase', 'Environment - Sky')",878,105,5,0.013755,0.001645,7.8e-05,-5.5373024999999995e-05,0.12011431554996035,0.3452168819870003,0.11344362147278811
"('Races - New', 'Shivering Isles')",515,708,46,0.008068,0.011092,0.000721,-0.000631509744,1.7835093348193094,1.5234086121989034,1.158361609664666
"('For male characters', 'Japanese')",1242,167,16,0.019457,0.002616,0.000251,-0.000200100488,0.3660126642912521,0.9897313012655824,0.34329051942026245
"('Clothing', 'Magic - Spells')",1016,614,91,0.015917,0.009619,0.001426,-0.001272894377,2.5695976189280634,3.294924606576339,2.0262659281502553
"('Compilation', 'New Lands')",192,325,10,0.003008,0.005091,0.000157,-0.000141686272,0.6536755587265707,0.5029835377628834,0.3986307839067506
"('Unbalanced', 'Scripted Events')",69,562,4,0.001081,0.008804,6.3e-05,-5.3482876000000004e-05,0.4112027356343742,0.14464858572674835,0.13645232058394224
"('Czech', 'Items - Apparatus')",8,186,1,0.000125,0.002914,1.6e-05,-1.563575e-05,0.3533540574252988,0.07328698595354043,0.07175981374700795
"('Animation - New', 'Czech')",206,8,1,0.003227,0.000125,1.6e-05,-1.5596625e-05,0.0694787890983264,0.3524698671883889,0.06816705311031052
"('Body models', 'Not Safe For Work')",144,35,1,0.002256,0.000548,1.6e-05,-1.4763711999999998e-05,0.07862047813378535,0.1593835665216551,0.07050884287560169
"('Sexy/Skimpy', 'OBSE (Oblivion Script Extender)')",267,819,23,0.004183,0.012831,0.00036,-0.000306327927,1.199146150647054,0.6876695767259872,0.5965401242010748
"('Related to vampires', 'Leveled Lists')",250,150,5,0.003917,0.00235,7.8e-05,-6.879505e-05,0.27826069584344004,0.3589660548898287,0.21992304849316327
"('Russian', 'Items - Furniture')",228,322,9,0.003572,0.005044,0.000141,-0.000122982832,0.5208168530527352,0.43860566732586864,0.3354870694378889
"('Chargen', 'Locations - Dungeons')",108,477,4,0.001692,0.007473,6.3e-05,-5.0355684e-05,0.3095531804985511,0.14772332336652425,0.133320506097565
"('Animation - Modified', 'User Interface')",148,226,3,0.002319,0.003541,4.7e-05,-3.8788421e-05,0.20373943696171792,0.16497899219818582,0.12821458900947996
"('BAB Bodybase', 'Items - Leveled')",72,166,2,0.001128,0.002601,3.1e-05,-2.8066072000000002e-05,0.21124740930301583,0.13921826616145896,0.11624471562478726
"('For male characters', 'Gameplay Effects/Changes')",1242,1345,83,0.019457,0.021071,0.0013,-0.0008900215529999999,1.627977838265781,1.565674863259608,1.1284823050621486
"('Humor, Joke or Just for Fun', 'Shivering Isles')",256,708,21,0.004011,0.011092,0.000329,-0.00028450998799999996,1.137268843401818,0.6863313988323934,0.5876173948641139
"('Poses', 'Locations - Dungeons')",49,477,1,0.000768,0.007473,1.6e-05,-1.0260736e-05,0.09358019867768916,0.030100872467674882,0.02865496968700819
"('New models', 'COBL (Common Oblivion)')",1961,118,16,0.030721,0.001849,0.000251,-0.00019419687099999998,0.2843278349921839,1.1420756586492278,0.27590608837307307
"('Quests', 'Items - Ingredients')",636,319,80,0.009964,0.004997,0.001253,-0.001203209892,3.0606824051829706,4.311156117166855,2.4956935088560006
"('Video', 'Locations - Dungeons')",128,477,17,0.002005,0.007473,0.000266,-0.000251016635,1.4177522923863781,0.7363818460391044,0.653490518971759
"('Hair', 'Weapons')",178,1765,21,0.002789,0.027651,0.000329,-0.000251881361,1.2066948797739208,0.38810456427493134,0.36946536315763945
"('Cheating', 'Sexy/Skimpy')",396,267,2,0.006204,0.004183,3.1e-05,-5.0486680000000004e-06,0.016244693504135155,0.019763430835005,0.012549446940200229
"('Books', 'Locations - Caverns')",430,284,81,0.006736,0.004449,0.001269,-0.0012390315359999998,3.8270858054373007,4.703689300376926,2.9686053075484913
"('New models', 'Clothing - Male')",1961,226,70,0.030721,0.003541,0.001097,-0.000988216939,1.4468697735530098,4.203188231596127,1.368082720889109
"('Poses', 'Robert Male Bodybase')",49,223,3,0.000768,0.003494,4.7e-05,-4.4316608e-05,0.4041773398478694,0.18975111160092736,0.17176395926352048
"('Unrealistic', 'Items - Ingredients')",81,319,3,0.001269,0.004997,4.7e-05,-4.0658807e-05,0.28854847366261693,0.14568236654320704,0.13004742581330891
"('TFF/UFF Bodybase', 'Sexy/Skimpy')",156,267,4,0.002444,0.004183,6.3e-05,-5.2776748000000004e-05,0.2700490221399353,0.20659897002426947,0.1640868565907723
"('Robert Male Bodybase', 'Locations - Caverns')",223,284,6,0.003494,0.004449,9.4e-05,-7.845519399999999e-05,0.335922827675945,0.29783653269079985,0.22285648654865733
"('Audio - Voices', 'English')",157,6911,129,0.00246,0.108269,0.002021,-0.00175465826,8.949093754921126,1.4267332286775585,1.408939940058983
"('Face models', 'Races - Modified')",258,253,55,0.004042,0.003964,0.000862,-0.000845977512,3.3686770506039214,3.401525288249345,2.3935434712593286
"('Not Safe For Work', 'Czech')",35,8,1,0.000548,0.000125,1.6e-05,-1.5931499999999998e-05,0.17199057324064224,0.360037744647436,0.15519235448047725
"('EC/HGEC Bodybase', 'Plants / Foliage')",878,226,5,0.013755,0.003541,7.8e-05,-2.9293545000000003e-05,0.06354310799720557,0.1245943868664364,0.056606459006274125
"('Animation - Modified', 'Races - New')",148,515,13,0.002319,0.008068,0.000204,-0.000185290308,0.9732528948879692,0.5232967457894758,0.4608983089089483
"('Robert Male Bodybase', 'Anime')",223,88,9,0.003494,0.001379,0.000141,-0.000136181774,0.5830916255207589,0.9271622333780177,0.4935937651989255
"('Related to horses', 'Related to vampires')",194,250,6,0.003039,0.003917,9.4e-05,-8.2096237e-05,0.3768235548666113,0.3320610426730989,0.2491330355633877
"('Environment - Weather', 'OBMM (Oblivion Mod Manager)')",101,116,1,0.001582,0.001817,1.6e-05,-1.3125506e-05,0.08344029680452854,0.07786687266312341,0.056928641636836454
"('Items - Leveled', 'NPCs')",166,1098,59,0.002601,0.017201,0.000924,-0.000879260199,4.361461069777038,1.7085490047189373,1.5908398359609348
"('Related to vampires', 'New textures')",250,2621,53,0.003917,0.041061,0.00083,-0.000669164063,2.706619993790303,0.8520039017297676,0.8126901778711972
"('Environment - Other', 'Magic - Spells')",346,614,21,0.00542,0.009619,0.000329,-0.00027686502,0.9527255472907777,0.7166732633765497,0.572723676465009
"('Face models', 'Guilds / Factions')",258,247,8,0.004042,0.00387,0.000125,-0.00010935746000000001,0.435460707393291,0.44499399268858536,0.3112330057460946
"('Animation - New', 'Audio - Music')",206,203,15,0.003227,0.00318,0.000235,-0.00022473814,1.001148250433036,1.00849576017433,0.7105022074700399
"('Environment - Weather', 'Lighting')",101,159,28,0.001582,0.002491,0.000439,-0.000435059238,2.765719808917997,2.2050698223438103,1.7241504477572416
"('Environment - Weather', 'Locations - Caverns')",101,284,14,0.001582,0.004449,0.000219,-0.000211961682,1.3474639116592606,0.8046622436519618,0.6908538620348975
"('Face models', 'Magic - Potions')",258,230,5,0.004042,0.003603,7.8e-05,-6.3436674e-05,0.2526044307788201,0.2674923055974077,0.1836560625948474
"('Chargen', 'Utilities for Modders')",108,236,2,0.001692,0.003697,3.1e-05,-2.4744676e-05,0.15211377440938276,0.1030102766122317,0.08529312476784588
"('Japanese', 'Tutorials for Modders')",167,95,3,0.002616,0.001488,4.7e-05,-4.3107392e-05,0.2132165473695674,0.282548408211569,0.17019510933109397
"('Robert Male Bodybase', 'Environment - Water')",223,84,3,0.003494,0.001316,4.7e-05,-4.2401896e-05,0.1815528593701692,0.2955034202162157,0.1546899837510942
"('Hair', 'Quests')",178,636,15,0.002789,0.009964,0.000235,-0.000207210404,0.9926885123615223,0.527094434570735,0.4655380915657657
"('Nudity', 'French')",225,170,2,0.003525,0.002663,3.1e-05,-2.1612925e-05,0.09213401730915508,0.10595616321455954,0.06952541552964231
"('Not Safe For Work', 'English')",35,6911,20,0.000548,0.108269,0.000313,-0.000253668588,2.7385121214740797,0.20626090665159916,0.20567833621183754
"('Related to horses', 'EC/HGEC Bodybase')",194,878,6,0.003039,0.013755,9.4e-05,-5.2198554999999995e-05,0.23959252911921317,0.11322830397150889,0.10237211893133051
"('TFF/UFF Bodybase', 'Races - Modified')",156,253,5,0.002444,0.003964,7.8e-05,-6.8311984e-05,0.34953999969151006,0.274670352072532,0.2159687952125918
"('Fair and balanced', 'Czech')",449,8,2,0.007034,0.000125,3.1e-05,-3.012075e-05,0.09105769163012134,0.6807021873074889,0.09025375043312135
"('Related to horses', 'Replacer')",194,898,18,0.003039,0.014068,0.000282,-0.00023924734800000001,1.0981506517255992,0.5132473283188236,0.46496992000503135
"('German', 'Russian')",396,228,54,0.006204,0.003572,0.000846,-0.000823839312,2.650801581743457,3.4888560534772073,2.1106804536691453
"('Races - New', 'NPC Trainers')",515,173,14,0.008068,0.00271,0.000219,-0.00019713572,0.5567505492778677,0.9580521985091865,0.4813708505975398
"('Guilds / Factions', 'NPC Vendors')",247,546,67,0.00387,0.008554,0.00105,-0.00101689602,4.137921821601667,2.7898227930277377,2.3131894090914047
"('NPC Vendors', 'Non-Playable Resource')",546,237,4,0.008554,0.003713,6.3e-05,-3.1238998e-05,0.08570322524396144,0.12976620830540858,0.07151413922649179
"('New textures', 'Races - Modified')",2621,253,82,0.041061,0.003964,0.001285,-0.0011222341959999998,1.4288691914505405,4.512304337744821,1.362203696408762
"('New models', 'Plants / Foliage')",1961,226,85,0.030721,0.003541,0.001332,-0.001223216939,1.79093835137867,5.202714950319059,1.693415577189137
"('Spanish', 'NPC Vendors')",93,546,3,0.001457,0.008554,4.7e-05,-3.4536822e-05,0.22876439767840398,0.09475070343410512,0.08753913020200714
"('New textures', 'Quests')",2621,636,203,0.041061,0.009964,0.00318,-0.002770868196,3.5279696635037654,7.0484356810609405,3.1548399921745824
"('Fair and balanced', 'Saved games')",449,481,5,0.007034,0.007535,7.8e-05,-2.4998809999999996e-05,0.0755736139405557,0.0730363957968632,0.052518603929952605
"('Items - Leveled', 'Magic - Potions')",166,230,41,0.002601,0.003603,0.000642,-0.000632628597,3.138075623781495,2.6675938590094317,2.032471267422735
"('Poses', 'OBMM (Oblivion Mod Manager)')",49,116,5,0.000768,0.001817,7.8e-05,-7.6604544e-05,0.698650510756127,0.45445533856482445,0.3809523101197374
"('Hair', 'Items - Leveled')",178,166,8,0.002789,0.002601,0.000125,-0.000117745811,0.5640880559182297,0.5840634790359991,0.4057485948211648
"('Fair and balanced', 'Body models')",449,144,3,0.007034,0.002256,4.7e-05,-3.1131295999999994e-05,0.09411266157761773,0.16578197789582994,0.08184417750176391
"('Lore-Friendly', 'Creatures')",1738,461,136,0.027228,0.007222,0.002131,-0.001934359384,3.0029146520940735,5.771671121232447,2.663925361262138
"('Animation - New', 'Nudity')",206,225,12,0.003227,0.003525,0.000188,-0.000176624825,0.7868163122280497,0.752936249201646,0.543989498556554
"('Animation - Modified', 'Books')",148,430,10,0.002319,0.006736,0.000157,-0.000141379216,0.7426061985335546,0.4366881512025164,0.3764272525491657
"('For female characters', 'Lighting')",1825,159,21,0.028591,0.002491,0.000329,-0.00025777981899999995,0.3907980664184133,1.3065404663034637,0.3744083467743274
"('Scripted Events', 'Lore-Friendly')",562,1738,188,0.008804,0.027228,0.002945,-0.0027052846880000004,7.31665223290213,4.199705129706624,3.6423352135547282
"('Body models', 'Locations - Caverns')",144,284,5,0.002256,0.004449,7.8e-05,-6.796305599999999e-05,0.36192035974104814,0.2580056197440626,0.210087442833673
"('Chargen', 'Locations - Caverns')",108,284,1,0.001692,0.004449,1.6e-05,-8.472292e-06,0.052082003984146655,0.032163046760473275,0.027365488955453134
"('Unbalanced', 'Clothing - Male')",69,226,7,0.001081,0.003541,0.00011,-0.000106172179,0.8163040905478317,0.45158267955546294,0.395148125369981
"('Gameplay Effects/Changes', 'Items - Clutter')",1345,621,86,0.021071,0.009729,0.001347,-0.0011420002410000001,2.0089413173684285,2.939505583240881,1.6585982545131683
"('Fair and balanced', 'COBL (Common Oblivion)')",449,118,19,0.007034,0.001849,0.000298,-0.00028499413399999995,0.8615624767034511,1.6760561672449206,0.7662530861780306
"('Shivering Isles', 'Tutorials for Modders')",708,95,4,0.011092,0.001488,6.3e-05,-4.6495104e-05,0.11216143936281636,0.3047532456807258,0.10525891356509218
"('Locations - Player-Owned', 'Magic - Potions')",1130,230,81,0.017703,0.003603,0.001269,-0.001205216091,2.309081723736173,5.082013456832323,2.1022546220269067
"('Creatures', 'Magic - Spells')",461,614,81,0.007222,0.009619,0.001269,-0.001199531582,3.579118672621835,3.1050228497452492,2.34541967916941
"('Animation - Modified', 'Clothing - Male')",148,226,9,0.002319,0.003541,0.000141,-0.000132788421,0.6974823267380634,0.5647896796873586,0.4389302885965067
"('Polish', 'Clothing')",53,1016,4,0.00083,0.015917,6.3e-05,-4.978889e-05,0.4368103609143627,0.10050905676447283,0.09794953183853705
"('Related to Movies/TV/Other Games', 'Tutorials for Modders')",478,95,9,0.007488,0.001488,0.000141,-0.000129857856,0.38057184285163753,0.8511563517126517,0.34742466113495135
"('For female characters', 'Leveled Lists')",1825,150,38,0.028591,0.00235,0.000595,-0.00052781115,0.8001696085219113,2.7540685883993636,0.7683949283227577
"('Face models', 'Scripted Events')",258,562,12,0.004042,0.008804,0.000188,-0.000152414232,0.6069124985485687,0.4122161101326808,0.3409989257352041
"('Nudity', 'Magic - Potions')",225,230,5,0.003525,0.003603,7.8e-05,-6.5299425e-05,0.27836576276593167,0.27534693492024825,0.19575827335572812
"('Audio - Sound FX', 'Locations - Player-Owned')",190,1130,31,0.002977,0.017703,0.000486,-0.000433298169,2.0093892477788082,0.8301589154324092,0.7672577513791358
"('Locations - Buildings', 'Shivering Isles')",839,708,101,0.013144,0.011092,0.001582,-0.001436206752,3.185998169803891,3.4646017035883054,2.3451589177025984
"('Video', 'Locations - Caverns')",128,284,14,0.002005,0.004449,0.000219,-0.00021007975500000002,1.186539108195832,0.7975179542317203,0.6618988825547554
"('New Lands', 'Items - Ingredients')",325,319,52,0.005091,0.004997,0.000815,-0.000789560273,2.802923768017328,2.829030598441824,1.99113238336486
"('Audio - Music', 'Races - New')",203,515,12,0.00318,0.008068,0.000188,-0.00016234375999999999,0.7285056005658808,0.4584911225212474,0.38803769098189833
"('OBMM (Oblivion Mod Manager)', 'Non-Playable Resource')",116,237,2,0.001817,0.003713,3.1e-05,-2.4253479e-05,0.14388340997526022,0.10074849417528862,0.08252826869771412
"('Gameplay Effects/Changes', 'Tutorials for Modders')",1345,95,9,0.021071,0.001488,0.000141,-0.00010964635200000002,0.19288357298299594,0.7186795764356468,0.18629086347887575
"('Poses', 'Lighting')",49,159,2,0.000768,0.002491,3.1e-05,-2.9086912e-05,0.2652791187572179,0.147425146449528,0.12886289388373046
"('Fair and balanced', 'Clothing')",449,1016,43,0.007034,0.015917,0.000674,-0.000562039822,1.6990960980561336,1.1345923231727442,0.9435604671609218
"('Face models', 'Shivering Isles')",258,708,22,0.004042,0.011092,0.000345,-0.000300166136,1.1952596367734838,0.7240991623921281,0.6193170651697704
"('Companions', 'Shivering Isles')",705,708,49,0.011045,0.011092,0.000768,-0.0006454888600000001,1.5604032715111162,1.5571308245759268,1.1022129282485318
"('Related to vampires', 'Locations - Buildings')",250,839,23,0.003917,0.013144,0.00036,-0.000308514952,1.2478744505836614,0.6843917639715534,0.6000682859263958
"('Spanish', 'Knight of The Nine')",93,80,1,0.001457,0.001253,1.6e-05,-1.4174379e-05,0.09388800377754555,0.10123250591853673,0.06883902730481237
"('Compilation', 'Body models')",192,144,11,0.003008,0.002256,0.000172,-0.000165213952,0.7622214972458646,0.879805830716033,0.5760921873437304
"('Companion Friendly', 'For female characters')",368,1825,80,0.005765,0.028591,0.001253,-0.001088172885,3.631390444459751,1.6496863914197508,1.5019664931273549
"('Items - Ingredients', ""Modder's Resource"")",319,1338,31,0.004997,0.020961,0.000486,-0.000381257883,1.3660644459807478,0.6724067476465732,0.6032841401699583
"('Chargen', 'Races - Modified')",108,253,19,0.001692,0.003964,0.000298,-0.000291292912,1.7906746608046185,1.1712370511047239,0.9801866863198819
"('Performance Optimization', 'Unbalanced')",162,69,1,0.002538,0.001081,1.6e-05,-1.3256422e-05,0.06656586167768064,0.10192191218594343,0.055732477781843946
"('Related to Movies/TV/Other Games', 'Clothing')",478,1016,66,0.007488,0.015917,0.001034,-0.0009148135039999999,2.6810257908681616,1.8467381458482461,1.5208534453709535
"('Performance Optimization', ""Modder's Resource"")",162,1338,11,0.002538,0.020961,0.000172,-0.00011880098200000001,0.5965478267804561,0.20952375147044258,0.19768498963977568
"('Environment - Sky', 'Items - Leveled')",105,166,9,0.001645,0.002601,0.000141,-0.000136721355,0.8523738747185616,0.6781893095102627,0.530701725527996
"('Unbalanced', 'NPC Vendors')",69,546,7,0.001081,0.008554,0.00011,-0.000100753126,0.7746397376781831,0.27641308634839146,0.26033574766333334
"('German', 'User Interface')",396,226,8,0.006204,0.003541,0.000125,-0.000103031636,0.331516619442914,0.4382249917265341,0.264386300608566
"('Classes component', 'New textures')",117,2621,29,0.001833,0.041061,0.000454,-0.00037873518699999996,2.2370312218298363,0.48221934632845503,0.47139161090677284
"('EC/HGEC Bodybase', 'Magic - Spells')",878,614,14,0.013755,0.009619,0.000219,-8.669065500000001e-05,0.18804803764834505,0.22440131520804116,0.14413124953157455
"('Unbalanced', 'Plants / Foliage')",69,226,4,0.001081,0.003541,6.3e-05,-5.9172179e-05,0.4549449038276638,0.25167733581087653,0.22022507050464657
"('Animation - Modified', 'OBSE (Oblivion Script Extender)')",148,819,25,0.002319,0.012831,0.000392,-0.000362244911,1.9027217996161179,0.8131965213165593,0.7477661317759882
"('Clothing - Female', 'OBSE (Oblivion Script Extender)')",452,819,46,0.007081,0.012831,0.000721,-0.000630143689,1.8986923881400495,1.4145972524770232,1.1343740827054956
"('Sexy/Skimpy', 'Tutorials for Modders')",267,95,1,0.004183,0.001488,1.6e-05,-9.775696e-06,0.03826777513594378,0.06407502787364641,0.03285437269480687
"('Not Lore-Friendly', 'Items - Clutter')",262,621,5,0.004105,0.009729,7.8e-05,-3.8062455e-05,0.15040167254140843,0.09797265794478478,0.0820917423664884
"('Robert Female Bodybase', 'Sexy/Skimpy')",129,267,3,0.002021,0.004183,4.7e-05,-3.8546156999999996e-05,0.2168485157368987,0.150892137851953,0.12385716272376265
"('Races - New', 'User Interface')",515,226,3,0.008068,0.003541,4.7e-05,-1.8431211999999997e-05,0.05205341479898633,0.07839356958487968,0.04336433506654689
"('Related to Movies/TV/Other Games', 'Items - Apparatus')",478,186,7,0.007488,0.002914,0.00011,-8.8179968e-05,0.25842728316997954,0.4133120621779988,0.21912034061342706
"('For female characters', 'Humor, Joke or Just for Fun')",1825,256,30,0.028591,0.004011,0.00047,-0.000355321499,0.538672714197585,1.4203229666704367,0.5036659425588482
"('Italian', 'Locations - World Map')",81,522,8,0.001269,0.008178,0.000125,-0.000114622118,0.8134532131470649,0.32154905190964567,0.2990341123207329
"('Audio - Voices', 'Japanese')",157,167,8,0.00246,0.002616,0.000125,-0.00011856464,0.6047024104730637,0.5864410257274602,0.4209843471752365
"('Translation', 'Utilities for Players')",32,368,2,0.000501,0.005765,3.1e-05,-2.8111735e-05,0.31739262512256955,0.09381292923521498,0.08996534562809438
"('New textures', 'Video')",2621,128,19,0.041061,0.002005,0.000298,-0.000215672695,0.274602280362707,1.2181282636563036,0.26787999044139765
"('Robert Female Bodybase', 'Clothing - Male')",129,226,10,0.002021,0.003541,0.000157,-0.000149843639,0.8429730286670516,0.6373307268560577,0.508384152198055
"('Hair', 'Polish')",178,53,2,0.002789,0.00083,3.1e-05,-2.8685130000000003e-05,0.13742263166764965,0.2516618062418225,0.12061197094036762
"('Related to horses', 'Fair and balanced')",194,449,20,0.003039,0.007034,0.000313,-0.00029162367400000004,1.3385591536910733,0.8816041625502365,0.736261310079297
"('Audio - Voices', 'New textures')",157,2621,44,0.00246,0.041061,0.000689,-0.0005879899400000001,2.9988614991106295,0.7486500706745992,0.7263579233125824
"('Companion Friendly', 'Audio - Voices')",368,157,18,0.005765,0.00246,0.000282,-0.0002678181,0.8937477698622917,1.3659236905566112,0.7478782259881782
"('Locations - Caverns', 'Weapons')",284,1765,111,0.004449,0.027651,0.001739,-0.0016159807010000002,6.1346873845100465,2.4899400390261635,2.3071446760652385
"('For female characters', 'French')",1825,170,32,0.028591,0.002663,0.000501,-0.000424862167,0.6440974084085963,2.0828631529671924,0.6153470752208212
