Tag_Tuple,Tag1_Count,Tag2_Count,Co-Occurency_Count,P1,P2,P12,P1*P2-P12,|d|/std1,|d|/std2,|d|/std1+std2
"('Gameplay Effects/Changes', 'Polish')",118,14,4,0.082923,0.009838,0.002811,-0.001995203526,0.27292872729780693,0.7625759720329172,0.2569664400035355
"('New textures', 'Czech')",198,10,2,0.139143,0.007027,0.001405,-0.0004272421390000001,0.04656722319887662,0.1929402487554937,0.04526741324028646
"('Official', 'Performance Optimization')",10,3,1,0.007027,0.002108,0.000703,-0.0006881870839999999,0.3107815804125955,0.5660201521536937,0.272419306315905
"('Skills', 'Other languages')",29,11,1,0.020379,0.00773,0.000703,-0.0005454703299999999,0.14563075631002725,0.23494645972666262,0.12378047658933333
"('Face models', 'Japanese')",127,14,6,0.089248,0.009838,0.004216,-0.0033379781760000003,0.4416585373296622,1.2757906243735577,0.41735725280384656
"('German', 'Japanese')",14,14,14,0.009838,0.009838,0.009838,-0.009741213755999999,3.7231367386637837,3.7231367386637837,2.6326552351939285
"('Italian', 'Polish')",14,14,14,0.009838,0.009838,0.009838,-0.009741213755999999,3.7231367386637837,3.7231367386637837,2.6326552351939285
"('Performance Optimization', 'Other languages')",3,11,1,0.002108,0.00773,0.000703,-0.0006867051599999999,0.5648012992175346,0.295779508700375,0.2620239326236142
"('Face models', 'Other languages')",127,11,3,0.089248,0.00773,0.002108,-0.00141811296,0.18763504812136847,0.6108134597247451,0.17936300639609654
"('Official', 'Anime')",10,3,1,0.007027,0.002108,0.000703,-0.0006881870839999999,0.3107815804125955,0.5660201521536937,0.272419306315905
"('Humor, Joke or Just for Fun', 'Saved games')",2,29,1,0.001405,0.020379,0.000703,-0.000674367505,0.6791508202898799,0.18004398109802983,0.17403240912592186
"('Czech', 'Spanish')",10,15,10,0.007027,0.010541,0.007027,-0.006952928393,3.1399050123296828,2.5682092064466002,1.987933707295967
"('Body models', 'Nudity')",15,11,2,0.010541,0.00773,0.001405,-0.00132351807,0.4888690203820478,0.5700692921845361,0.37110040223528706
"('French', 'Non-Playable Resource')",15,14,3,0.010541,0.009838,0.002108,-0.002004297642,0.7403291628640841,0.766051785030493,0.5323531924139359
"('Gameplay Effects/Changes', 'Spanish')",118,15,4,0.082923,0.010541,0.002811,-0.0019369086570000002,0.26495443084291864,0.7154376348764909,0.2484632307587483
"('Quests', 'Saved games')",2,29,1,0.001405,0.020379,0.000703,-0.000674367505,0.6791508202898799,0.18004398109802983,0.17403240912592186
"('Japanese', 'Russian')",14,25,14,0.009838,0.017569,0.009838,-0.009665156178,3.694067182241088,2.775152003902403,2.218794225205254
"('Face models', 'Utilities for Modders')",127,5,1,0.089248,0.003514,0.000703,-0.00038938252799999997,0.051520444026475924,0.24822323486687414,0.05044531244443252
"('Face models', 'Anime')",127,3,1,0.089248,0.002108,0.000703,-0.000514865216,0.06812345864195385,0.423466372261884,0.067258707591722
"('Official', 'New textures')",10,198,2,0.007027,0.139143,0.001405,-0.0004272421390000001,0.1929402487554937,0.04656722319887662,0.04526741324028646
"('Tutorials for Modders', 'User Interface')",8,13,1,0.005622,0.009136,0.000703,-0.0006516374079999999,0.3287662918780161,0.25835887641013383,0.20313956333681848
"('Quests', 'User Interface')",2,13,1,0.001405,0.009136,0.000703,-0.0006901639199999999,0.6950592798840137,0.2736337305393209,0.25461328684442125
"('New models', 'Czech')",37,10,1,0.026001,0.007027,0.000703,-0.000520290973,0.12333162674855422,0.2349606010091103,0.10920190329273997
"('German', 'Russian')",14,25,14,0.009838,0.017569,0.009838,-0.009665156178,3.694067182241088,2.775152003902403,2.218794225205254
"('New models', 'Humor, Joke or Just for Fun')",37,2,1,0.026001,0.001405,0.000703,-0.0006664685949999999,0.15798209129831153,0.6711958830099528,0.15377973911542414
"('Tutorials for Modders', 'Tutorials for Players')",8,9,5,0.005622,0.006325,0.003514,-0.0034784408500000003,1.7549546507488325,1.6551395868964667,1.2041017234466223
"('User Interface', 'Utilities for Modders')",13,5,1,0.009136,0.003514,0.000703,-0.000670896096,0.2659944923703725,0.42768225904752705,0.22587254606545826
"('Face models', 'English')",127,200,46,0.089248,0.140548,0.032326,-0.019782372096,2.6174687383068385,2.1471266788318264,1.6600543818643467
"('Compilation', 'Japanese')",4,14,2,0.002811,0.009838,0.001405,-0.001377345382,0.9813550121152718,0.5264277452483309,0.46389734087821183
"('Czech', 'Polish')",10,14,10,0.007027,0.009838,0.007027,-0.006957868374,3.1421358811414954,2.65932932126351,2.029904715920461
"('Performance Optimization', 'Russian')",3,25,1,0.002108,0.017569,0.000703,-0.000665964548,0.5477425594751876,0.191218105105943,0.18053328950808398
"('Anime', 'German')",3,14,1,0.002108,0.009838,0.000703,-0.000682261496,0.5611464741970176,0.2607634843829121,0.23647759205748273
"('Italian', 'Spanish')",14,15,14,0.009838,0.010541,0.009838,-0.009734297642,3.7204933680564687,3.595565984491483,2.5854864652014333
"('Japanese', 'Polish')",14,14,14,0.009838,0.009838,0.009838,-0.009741213755999999,3.7231367386637837,3.7231367386637837,2.6326552351939285
"('Gameplay Effects/Changes', 'Official')",118,10,3,0.082923,0.007027,0.002108,-0.001525300079,0.20864949559472376,0.6888173000862028,0.1996893378402394
"(""Modder's Resource"", 'Tutorials for Players')",20,9,4,0.014055,0.006325,0.002811,-0.002722102125,0.8722984387990596,1.2952524366376659,0.723520270345535
"('Japanese', 'Other languages')",14,11,10,0.009838,0.00773,0.007027,-0.0069509522600000005,2.656685950656195,2.993933006798087,1.9871431334614056
"('Face models', ""Modder's Resource"")",127,20,6,0.089248,0.014055,0.004216,-0.0029616193600000003,0.3918613021707216,0.9490518082766899,0.36220091485501826
"('Gameplay Effects/Changes', 'Scripted Events')",118,1,1,0.082923,0.000703,0.000703,-0.000644705131,0.08819077782954754,0.91756876722607,0.08778623361350553
"('Gameplay Effects/Changes', 'Environment - Other')",118,9,3,0.082923,0.006325,0.002108,-0.0015835120250000001,0.21661244881141165,0.7534793753655714,0.20818051976004304
"('Compilation', 'German')",4,14,2,0.002811,0.009838,0.001405,-0.001377345382,0.9813550121152718,0.5264277452483309,0.46389734087821183
"('Body models', 'Tutorials for Players')",15,9,1,0.010541,0.006325,0.000703,-0.000636328175,0.23504109131940018,0.30278276909612606,0.18566581556792022
"('New models', 'Utilities for Players')",37,14,2,0.026001,0.009838,0.001405,-0.001149202162,0.2724109766601996,0.4392303563669022,0.23150201127716896
"('Performance Optimization', 'Environment - Other')",3,9,1,0.002108,0.006325,0.000703,-0.0006896669,0.5672372713018926,0.32816282845866607,0.28405233637787114
"('Tutorials for Modders', 'Utilities for Modders')",8,5,2,0.005622,0.003514,0.001405,-0.001385244292,0.698888098864373,0.8830643249640436,0.5480220500436027
"('Audio - Music', 'English')",2,200,2,0.001405,0.140548,0.001405,-0.00120753006,1.2160951183045037,0.1310621392993434,0.13030756255742587
"('New models', 'Japanese')",37,14,4,0.026001,0.009838,0.002811,-0.002555202162,0.6056942281619843,0.9766100285188456,0.514734882410333
"('Face models', 'New textures')",127,198,17,0.089248,0.139143,0.011947,0.0004712344639999991,0.06235053470570292,0.05136216318795966,0.039643431045429486
"('Spanish', 'Non-Playable Resource')",15,14,3,0.010541,0.009838,0.002108,-0.002004297642,0.7403291628640841,0.766051785030493,0.5323531924139359
"('New models', 'Non-Playable Resource')",37,14,2,0.026001,0.009838,0.001405,-0.001149202162,0.2724109766601996,0.4392303563669022,0.23150201127716896
"('Skills', 'Spanish')",29,15,1,0.020379,0.010541,0.000703,-0.00048818496099999997,0.13033659427380984,0.18032130354617537,0.10563209453157069
"('Saved games', 'Tutorials for Players')",29,9,2,0.020379,0.006325,0.001405,-0.001276102825,0.34069647662433333,0.6072054675323613,0.2971216493077204
"('Environment - Water', 'New textures')",1,198,1,0.000703,0.139143,0.000703,-0.000605182471,0.8613186201899435,0.06596181563238704,0.06576923396369508
"('Skills', 'Utilities for Players')",29,14,1,0.020379,0.009838,0.000703,-0.0005025113979999999,0.13416149498937754,0.19206216949491797,0.10998519918504328
"('Skills', 'Polish')",29,14,1,0.020379,0.009838,0.000703,-0.0005025113979999999,0.13416149498937754,0.19206216949491797,0.10998519918504328
"('Utilities for Modders', 'Utilities for Players')",5,14,4,0.003514,0.009838,0.002811,-0.002776429268,1.7699157119911337,1.0611640467929588,0.9101187860517955
"('Gameplay Effects/Changes', 'Utilities for Players')",118,14,2,0.082923,0.009838,0.001405,-0.0005892035260000001,0.0805985787289353,0.22519629988097375,0.0758847558861775
"('Japanese', 'Non-Playable Resource')",14,14,3,0.009838,0.009838,0.002108,-0.002011213756,0.7686951556378084,0.7686951556378084,0.5435495572167429
"('New models', 'Tutorials for Players')",37,9,2,0.026001,0.006325,0.001405,-0.001240543675,0.29406289447651013,0.5902854279573345,0.26321016461041624
"('Saved games', 'English')",29,200,13,0.020379,0.140548,0.009136,-0.006271772308,1.6744502760000262,0.6807216839677354,0.6306033264846563
"('Italian', 'Non-Playable Resource')",14,14,3,0.009838,0.009838,0.002108,-0.002011213756,0.7686951556378084,0.7686951556378084,0.5435495572167429
"('Skills', 'Italian')",29,14,1,0.020379,0.009838,0.000703,-0.0005025113979999999,0.13416149498937754,0.19206216949491797,0.10998519918504328
"('Saved games', 'Spanish')",29,15,1,0.020379,0.010541,0.000703,-0.00048818496099999997,0.13033659427380984,0.18032130354617537,0.10563209453157069
"('English', 'Japanese')",200,14,14,0.140548,0.009838,0.009838,-0.008455288775999999,0.9177148230796728,3.231650291889677,0.8828087325808295
"('Face models', 'Russian')",127,25,6,0.089248,0.017569,0.004216,-0.0026480018880000004,0.3503655743195201,0.7603196068934281,0.3182054222476653
"('Quests', 'Tutorials for Modders')",2,8,1,0.001405,0.005622,0.000703,-0.0006951010899999999,0.7000314694253983,0.3506947345780172,0.31354916040523856
"('Face models', 'Tutorials for Modders')",127,8,3,0.089248,0.005622,0.002108,-0.001606247744,0.21252776135709212,0.810389502120647,0.20557585354962932
"('New textures', 'English')",198,200,50,0.139143,0.140548,0.035137,-0.015580729636,1.6982203961884097,1.691091448223525,1.1982947422208539
"('English', 'Utilities for Players')",200,14,7,0.140548,0.009838,0.004919,-0.0035362887759999998,0.3838194903096794,1.3515858485643506,0.36922057839605277
"(""Modder's Resource"", 'Utilities for Players')",20,14,5,0.014055,0.009838,0.003514,-0.00337572691,1.0817526963302209,1.290218364274746,0.8289455137188564
"('Performance Optimization', 'Japanese')",3,14,1,0.002108,0.009838,0.000703,-0.000682261496,0.5611464741970176,0.2607634843829121,0.23647759205748273
"('Czech', 'Italian')",10,14,10,0.007027,0.009838,0.007027,-0.006957868374,3.1421358811414954,2.65932932126351,2.029904715920461
"('Gameplay Effects/Changes', 'Anime')",118,3,1,0.082923,0.002108,0.000703,-0.0005281983159999999,0.0722535281579714,0.4344325811113956,0.07127447835966406
"('Body models', 'Face models')",15,127,3,0.010541,0.089248,0.002108,-0.001167236832,0.431143283607518,0.15444082757790584,0.14539408434448967
"('New textures', 'Sexy/Skimpy')",198,6,4,0.139143,0.004216,0.002811,-0.0022243731120000004,0.24244537167267527,1.2950222009973198,0.23830517912160076
"('Face models', 'Humor, Joke or Just for Fun')",127,2,1,0.089248,0.001405,0.000703,-0.00057760656,0.07642496594969281,0.581703546093633,0.07577379643829124
"('Gameplay Effects/Changes', 'German')",118,14,4,0.082923,0.009838,0.002811,-0.001995203526,0.27292872729780693,0.7625759720329172,0.2569664400035355
"('Environment - Other', 'Face models')",9,127,1,0.006325,0.089248,0.000703,-0.00013850639999999997,0.06590522465791439,0.0183262234830133,0.017656316272301534
"('Non-Playable Resource', 'Utilities for Players')",14,14,3,0.009838,0.009838,0.002108,-0.002011213756,0.7686951556378084,0.7686951556378084,0.5435495572167429
"('Gameplay Effects/Changes', ""Modder's Resource"")",118,20,2,0.082923,0.014055,0.001405,-0.000239517235,0.032764143237806076,0.07675336947763026,0.03013347026679189
"('Compilation', 'Gameplay Effects/Changes')",4,118,3,0.002811,0.082923,0.002108,-0.001874903447,1.3358638428612015,0.2564725878476526,0.25187255910639067
"('Official', 'German')",10,14,10,0.007027,0.009838,0.007027,-0.006957868374,3.1421358811414954,2.65932932126351,2.029904715920461
"(""Modder's Resource"", 'Non-Playable Resource')",20,14,1,0.014055,0.009838,0.000703,-0.0005647269099999999,0.18096690694175074,0.2158412245740967,0.1386746768922763
"(""Modder's Resource"", 'Tutorials for Modders')",20,8,3,0.014055,0.005622,0.002108,-0.0020289827900000002,0.6501881409269905,1.023669206161675,0.5488390630683155
"('Compilation', 'Other languages')",4,11,2,0.002811,0.00773,0.001405,-0.00138327097,0.9855769781954761,0.5958062233085466,0.5098788528267829
"('New textures', 'Nudity')",198,11,5,0.139143,0.00773,0.003514,-0.0024384246100000004,0.265775897792478,1.0502848604613713,0.25765445148664134
"('Czech', 'Russian')",10,25,10,0.007027,0.017569,0.007027,-0.006903542637,3.117602670922254,1.982211133505,1.672732539738037
"('New textures', 'Spanish')",198,15,2,0.139143,0.010541,0.001405,6.170636299999998e-05,0.006725680161927802,0.02279253295812503,0.00645069794877128
"('Face models', 'German')",127,14,6,0.089248,0.009838,0.004216,-0.0033379781760000003,0.4416585373296622,1.2757906243735577,0.41735725280384656
"('Face models', 'Czech')",127,10,2,0.089248,0.007027,0.001405,-0.000777854304,0.10292038355142989,0.35127481399790345,0.09876833317978981
"('Audio - Music', ""Modder's Resource"")",2,20,1,0.001405,0.014055,0.000703,-0.000683252725,0.6880990635055076,0.21894853975131562,0.20864101340438893
"('Body models', 'Humor, Joke or Just for Fun')",15,2,1,0.010541,0.001405,0.000703,-0.000688189895,0.25419729993219836,0.6930712530468922,0.23865190220920127
"('Environment - Other', 'English')",9,200,3,0.006325,0.140548,0.002108,-0.0012190338999999999,0.5800504745276287,0.13231073586062267,0.12899738444243397
"('New models', 'Utilities for Modders')",37,5,1,0.026001,0.003514,0.000703,-0.000611632486,0.1449835445648647,0.3899029445527359,0.135892749232711
"('Performance Optimization', 'Czech')",3,10,1,0.002108,0.007027,0.000703,-0.0006881870839999999,0.5660201521536937,0.3107815804125955,0.272419306315905
"('Saved games', 'Sexy/Skimpy')",29,6,1,0.020379,0.004216,0.000703,-0.0006170821359999999,0.1647498190618124,0.35926304883281074,0.14975443324432322
"('New textures', 'Humor, Joke or Just for Fun')",198,2,1,0.139143,0.001405,0.000703,-0.000507504085,0.0553153676644631,0.5111038314757099,0.05499422777188154
"('Skills', 'French')",29,15,1,0.020379,0.010541,0.000703,-0.00048818496099999997,0.13033659427380984,0.18032130354617537,0.10563209453157069
"('Czech', 'French')",10,15,10,0.007027,0.010541,0.007027,-0.006952928393,3.1399050123296828,2.5682092064466002,1.987933707295967
"('Other languages', 'Russian')",11,25,10,0.00773,0.017569,0.007027,-0.006891191630000001,2.9681927461875146,1.9786647943465825,1.6463819989292037
"('Quests', 'Tutorials for Players')",2,9,1,0.001405,0.006325,0.000703,-0.0006941133749999999,0.6990367485239773,0.3302785858085849,0.29862461366970494
"('New textures', 'Non-Playable Resource')",198,14,1,0.139143,0.009838,0.000703,0.0006658888339999999,0.07257850087328979,0.2545057775992602,0.06979591394680858
"('Official', 'Japanese')",10,14,10,0.007027,0.009838,0.007027,-0.006957868374,3.1421358811414954,2.65932932126351,2.029904715920461
"('New textures', 'Russian')",198,25,9,0.139143,0.017569,0.006325,-0.003880396633,0.4229435245596884,1.1141765630769602,0.3954129097482974
"('English', 'Utilities for Modders')",200,5,4,0.140548,0.003514,0.002811,-0.002317114328,0.25149349973849966,1.4771120240211273,0.24792566739593505
"('Skills', 'German')",29,14,1,0.020379,0.009838,0.000703,-0.0005025113979999999,0.13416149498937754,0.19206216949491797,0.10998519918504328
"('Compilation', 'Audio - Music')",4,2,1,0.002811,0.001405,0.000703,-0.000699050545,0.49807170011454854,0.7040089380653619,0.4066024391841246
"('English', 'Tutorials for Players')",200,9,6,0.140548,0.006325,0.004216,-0.0033270339,0.36110751599462276,1.5830959192066008,0.3520645906986758
"('Gameplay Effects/Changes', 'New textures')",118,198,7,0.082923,0.139143,0.004919,0.006619154988999999,0.9054502577772102,0.7214542752785924,0.5642434099423903
"('Audio - Music', 'Utilities for Players')",2,14,1,0.001405,0.009838,0.000703,-0.00068917761,0.6940659739483132,0.2634068549902275,0.24626822871681311
"('New textures', 'Tutorials for Modders')",198,8,1,0.139143,0.005622,0.000703,7.926194599999997e-05,0.008639149544561438,0.03998950298669094,0.00844434235140943
"('English', 'Non-Playable Resource')",200,14,8,0.140548,0.009838,0.005622,-0.004239288776,0.4601212628116728,1.6202756846403223,0.4426201458674694
"('Environment - Other', 'New textures')",9,198,7,0.006325,0.139143,0.004919,-0.004038920525,1.921831515190537,0.44022182364881124,0.42910805768976473
"('French', 'Japanese')",15,14,14,0.010541,0.009838,0.009838,-0.009734297642,3.595565984491483,3.7204933680564687,2.5854864652014333
"('Face models', 'Spanish')",127,15,6,0.089248,0.010541,0.004216,-0.003275236832,0.4333570300219232,1.2097770766205267,0.4079720988447931
"('Compilation', 'English')",4,200,3,0.002811,0.140548,0.002108,-0.0017129195720000001,1.2204507520776269,0.18591578875811648,0.1837954805446097
"('Czech', 'Other languages')",10,11,10,0.007027,0.00773,0.007027,-0.00697268129,3.148825314221584,3.0032921935237784,2.173276833023106
"('French', 'Russian')",15,25,14,0.010541,0.017569,0.009838,-0.009652805171,3.5654650396163725,2.7716056647439857,2.1882291882948572
"('User Interface', 'Utilities for Players')",13,14,1,0.009136,0.009838,0.000703,-0.000613120032,0.24308764448965658,0.2343372985675313,0.16871017064851518
